Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,863,Sales,26,1,Technical Degree,1,883,2,Male,33,2,5,Laboratory Technician,1,Married,8140,15645,9,Y,No,24,3,4,80,1,20,0,2,9,9,10,2
29,No,Travel_Rarely,967,Sales,3,1,Life Sciences,1,884,2,Male,33,4,4,Sales Executive,4,Single,3227,2657,3,Y,Yes,21,3,3,80,1,0,5,3,11,13,2,10
18,No,Non-Travel,927,Research & Development,3,1,Human Resources,1,885,3,Male,71,3,1,Sales Representative,4,Single,15984,14295,8,Y,Yes,11,3,1,80,3,1,4,4,13,16,6,13
43,No,Travel_Rarely,172,Sales,1,3,Technical Degree,1,886,1,Male,38,3,3,Laboratory Technician,3,Divorced,16618,23366,4,Y,No,18,4,3,80,1,39,2,3,29,2,8,1
31,Yes,Travel_Rarely,349,Research & Development,21,3,Other,1,887,1,Male,80,3,2,Manufacturing Director,4,Single,8720,11308,9,Y,No,24,3,4,80,1,10,3,2,12,3,7,3
55,No,Travel_Frequently,247,Research & Development,20,5,Marketing,1,888,1,Female,46,3,1,Healthcare Representative,4,Single,13000,19668,1,Y,No,23,3,4,80,2,36,3,4,29,15,11,4
54,No,Travel_Frequently,1421,Research & Development,2,3,Marketing,1,889,2,Male,46,3,5,Research Director,4,Single,13114,21688,3,Y,No,21,3,3,80,0,17,3,2,37,13,4,9
28,No,Travel_Rarely,683,Sales,25,1,Marketing,1,890,4,Male,49,4,2,Sales Representative,1,Single,17886,12190,8,Y,Yes,21,3,3,80,2,23,4,2,10,13,11,1
53,No,Travel_Rarely,571,Sales,3,4,Technical Degree,1,891,3,Male,43,3,1,Human Resources,4,Married,16247,24856,7,Y,No,22,3,2,80,0,18,0,4,0,15,12,2
30,No,Travel_Rarely,294,Research & Development,15,4,Marketing,1,892,1,Male,51,4,4,Laboratory Technician,2,Married,4877,12322,2,Y,No,20,4,4,80,0,4,0,2,26,7,7,14
20,No,Travel_Rarely,1193,Research & Development,24,2,Other,1,893,2,Female,81,3,3,Sales Executive,2,Married,12535,11312,7,Y,Yes,18,3,4,80,0,28,6,3,38,17,1,1
50,No,Travel_Rarely,595,Research & Development,6,2,Technical Degree,1,894,4,Male,56,4,5,Sales Executive,4,Single,11069,26925,1,Y,No,16,4,3,80,2,38,6,1,36,6,2,2
23,Yes,Travel_Rarely,153,Research & Development,13,3,Marketing,1,895,3,Male,72,3,2,Sales Executive,2,Married,6442,20896,2,Y,No,15,3,1,80,3,1,1,1,8,2,7,11
27,No,Non-Travel,983,Research & Development,21,4,Life Sciences,1,896,3,Female,32,4,4,Research Scientist,1,Married,18831,16707,4,Y,No,19,3,3,80,1,16,1,1,25,5,8,13
22,No,Travel_Frequently,464,Research & Development,1,1,Life Sciences,1,897,1,Male,37,3,3,Research Scientist,3,Single,2361,21041,9,Y,Yes,16,3,3,80,3,10,5,4,24,15,9,16
40,Yes,Travel_Rarely,1018,Research & Development,20,1,Medical,1,898,1,Male,39,2,3,Sales Representative,2,Single,9245,21429,9,Y,No,11,4,4,80,3,36,1,4,16,3,7,15
27,No,Travel_Rarely,575,Research & Development,19,1,Marketing,1,899,4,Male,58,4,4,Human Resources,4,Single,19773,16187,7,Y,No,22,3,2,80,0,12,4,4,5,18,3,16
19,No,Travel_Rarely,622,Research & Development,1,3,Marketing,1,900,2,Female,69,2,2,Research Director,3,Married,5569,25861,0,Y,No,16,3,3,80,0,28,2,1,14,1,12,8
30,No,Travel_Rarely,1423,Sales,28,3,Technical Degree,1,901,4,Female,94,4,3,Manufacturing Director,3,Single,17592,18747,3,Y,Yes,11,3,1,80,2,31,6,1,2,3,5,2
57,No,Travel_Rarely,792,Research & Development,21,5,Technical Degree,1,902,1,Male,50,4,5,Research Scientist,4,Married,16569,8713,0,Y,No,16,4,1,80,2,39,0,4,30,1,10,13
19,No,Travel_Frequently,1323,Research & Development,22,1,Marketing,1,903,4,Male,53,4,1,Laboratory Technician,2,Single,5433,24125,0,Y,No,13,3,3,80,1,7,1,1,27,6,4,2
37,No,Travel_Rarely,1253,Research & Development,2,1,Medical,1,904,2,Female,89,1,5,Healthcare Representative,1,Single,8856,11213,4,Y,No,16,3,1,80,3,9,6,2,8,14,11,5
18,No,Travel_Rarely,633,Research & Development,15,3,Marketing,1,905,3,Male,55,3,3,Human Resources,2,Single,15204,26733,5,Y,No,23,3,1,80,3,24,4,2,17,16,14,12
54,No,Travel_Frequently,941,Research & Development,14,3,Other,1,906,3,Male,38,2,1,Research Director,2,Married,5806,6649,0,Y,No,16,3,3,80,1,10,4,1,39,13,3,4
26,No,Travel_Rarely,1190,Research & Development,19,5,Technical Degree,1,907,3,Female,49,2,4,Laboratory Technician,1,Single,15318,15421,5,Y,Yes,11,4,1,80,0,27,5,4,31,10,8,0
34,No,Travel_Rarely,342,Research & Development,11,5,Marketing,1,908,3,Male,85,4,1,Human Resources,3,Married,3416,3136,4,Y,No,23,4,1,80,2,32,1,3,18,16,9,11
26,Yes,Travel_Rarely,1494,Research & Development,15,2,Technical Degree,1,909,1,Male,65,2,1,Laboratory Technician,1,Married,4800,7538,3,Y,Yes,19,3,3,80,1,38,6,3,4,4,2,14
28,No,Travel_Rarely,637,Research & Development,6,4,Marketing,1,910,1,Female,65,2,1,Research Director,1,Married,7517,23481,9,Y,Yes,18,4,4,80,3,25,6,1,5,13,0,1
32,Yes,Non-Travel,184,Human Resources,20,1,Human Resources,1,911,2,Male,51,2,3,Sales Executive,4,Married,15416,6282,4,Y,No,12,3,2,80,1,7,5,3,11,16,12,2
41,No,Travel_Rarely,1083,Research & Development,9,1,Technical Degree,1,912,2,Male,30,2,2,Manufacturing Director,4,Married,10638,15154,7,Y,Yes,12,3,2,80,1,37,6,4,16,1,6,6
55,No,Travel_Rarely,1052,Sales,5,5,Medical,1,913,2,Male,98,1,3,Manufacturing Director,2,Married,1135,12327,8,Y,No,15,4,4,80,3,25,3,2,38,6,9,10
52,Yes,Travel_Rarely,712,Research & Development,20,5,Human Resources,1,914,2,Male,66,4,2,Manager,4,Divorced,10821,5182,1,Y,No,20,3,3,80,3,31,3,2,6,3,7,9
47,No,Non-Travel,675,Sales,2,2,Other,1,915,4,Male,42,2,4,Research Scientist,1,Single,8703,3740,5,Y,No,12,3,4,80,2,27,3,4,10,7,10,7
48,No,Travel_Rarely,387,Research & Development,6,4,Marketing,1,916,2,Male,72,1,4,Sales Representative,1,Single,4328,15221,2,Y,No,21,3,2,80,2,6,1,3,33,0,12,1
22,No,Travel_Rarely,1090,Sales,26,2,Other,1,917,3,Female,66,1,4,Healthcare Representative,4,Married,9682,2581,1,Y,No,11,3,2,80,3,34,4,1,1,9,2,13
31,No,Travel_Rarely,560,Research & Development,18,4,Technical Degree,1,918,3,Female,54,4,4,Manager,4,Married,6440,17547,0,Y,Yes,12,3,2,80,2,1,4,2,13,0,2,12
28,No,Travel_Rarely,1337,Research & Development,28,1,Human Resources,1,919,3,Male,50,3,4,Manager,4,Married,5387,21559,3,Y,No,15,3,2,80,2,21,0,3,17,0,13,6
26,Yes,Travel_Rarely,227,Sales,23,2,Other,1,920,4,Female,70,3,5,Manager,1,Single,19514,3841,7,Y,Yes,21,3,3,80,2,21,6,3,8,3,5,8
51,No,Travel_Rarely,526,Sales,19,5,Medical,1,921,2,Female,71,3,3,Research Director,3,Married,12021,19005,2,Y,No,20,3,2,80,3,2,3,2,38,16,14,6
29,No,Travel_Rarely,655,Sales,9,2,Technical Degree,1,922,3,Female,71,2,2,Manufacturing Director,3,Divorced,7499,19645,4,Y,No,24,3,2,80,0,7,1,2,3,4,1,0
52,No,Travel_Rarely,711,Research & Development,27,2,Human Resources,1,923,3,Male,31,4,4,Research Director,4,Married,11572,23088,9,Y,No,17,4,3,80,0,3,0,1,13,13,5,0
52,No,Travel_Frequently,1283,Research & Development,21,1,Other,1,924,3,Female,97,3,5,Human Resources,2,Divorced,17631,18372,4,Y,Yes,15,3,4,80,2,14,4,4,10,5,4,5
18,No,Travel_Rarely,213,Sales,24,5,Human Resources,1,925,3,Male,37,2,5,Manufacturing Director,2,Married,2429,22950,4,Y,No,11,3,3,80,0,38,6,3,29,6,13,0
57,No,Travel_Rarely,503,Sales,27,5,Human Resources,1,926,1,Male,90,4,5,Sales Executive,3,Single,15681,14025,8,Y,No,17,3,2,80,2,11,6,1,39,7,6,15
39,No,Travel_Rarely,223,Research & Development,6,3,Other,1,927,2,Male,43,2,3,Laboratory Technician,4,Married,1349,26139,7,Y,No,16,3,1,80,0,28,0,2,26,17,14,2
46,No,Non-Travel,374,Sales,14,3,Life Sciences,1,928,2,Female,50,3,4,Sales Executive,1,Married,12551,24282,7,Y,No,17,3,3,80,0,8,3,4,28,3,8,12
25,No,Travel_Rarely,1419,Research & Development,28,3,Marketing,1,929,4,Male,53,3,5,Sales Representative,2,Married,8529,2577,0,Y,No,12,3,3,80,1,39,6,4,31,2,8,3
28,Yes,Travel_Frequently,499,Sales,26,1,Technical Degree,1,930,1,Male,79,1,5,Sales Executive,2,Married,12194,2545,0,Y,Yes,15,4,4,80,2,19,6,3,29,3,0,16
58,Yes,Travel_Frequently,572,Research & Development,24,2,Technical Degree,1,931,4,Female,74,1,4,Manufacturing Director,1,Married,5996,6163,1,Y,Yes,24,4,2,80,0,33,6,4,25,15,6,9
54,No,Travel_Rarely,1086,Sales,13,5,Technical Degree,1,932,3,Female,93,4,3,Sales Executive,1,Single,13758,24133,7,Y,No,18,3,1,80,0,25,2,2,29,12,2,3
31,No,Non-Travel,1332,Research & Development,11,5,Human Resources,1,933,4,Female,93,2,5,Research Scientist,4,Single,6421,15480,9,Y,No,23,3,3,80,1,20,3,2,9,10,3,11
47,No,Travel_Rarely,1235,Sales,12,2,Other,1,934,3,Male,55,2,2,Sales Executive,1,Single,8679,9301,0,Y,Yes,22,3,3,80,0,22,3,2,11,10,1,12
52,No,Travel_Rarely,1403,Research & Development,19,5,Marketing,1,935,3,Male,61,3,1,Healthcare Representative,1,Divorced,19888,6491,3,Y,No,17,4,3,80,1,17,1,1,32,4,0,3
38,No,Travel_Frequently,670,Research & Development,19,2,Medical,1,936,2,Female,86,3,1,Sales Representative,1,Single,14775,7765,8,Y,No,16,3,1,80,0,23,2,2,33,0,9,15
54,No,Travel_Rarely,1239,Research & Development,21,1,Technical Degree,1,937,2,Male,82,4,1,Laboratory Technician,3,Divorced,9332,21611,1,Y,Yes,23,3,3,80,1,28,6,1,17,13,13,6
22,No,Travel_Rarely,998,Research & Development,27,1,Other,1,938,2,Female,62,1,3,Research Director,1,Single,2866,20251,2,Y,No,16,3,3,80,1,37,5,2,38,18,2,0
36,No,Travel_Rarely,921,Research & Development,26,1,Marketing,1,939,2,Male,81,3,5,Healthcare Representative,2,Single,15464,24100,5,Y,No,22,3,1,80,3,37,2,2,15,4,9,15
31,Yes,Travel_Rarely,954,Research & Development,19,2,Marketing,1,940,2,Female,47,2,1,Healthcare Representative,4,Single,1513,11284,9,Y,No,11,3,3,80,2,12,2,4,3,5,8,1
43,No,Travel_Frequently,811,Research & Development,24,2,Life Sciences,1,941,1,Male,64,3,1,Healthcare Representative,4,Single,8476,9506,2,Y,No,11,3,1,80,3,31,4,3,9,18,0,0
21,No,Travel_Rarely,422,Sales,26,4,Other,1,942,2,Male,41,1,4,Research Director,4,Divorced,19549,20543,3,Y,Yes,17,3,4,80,2,18,0,2,27,11,14,13
42,No,Travel_Rarely,280,Research & Development,13,5,Technical Degree,1,943,4,Female,80,2,5,Research Scientist,3,Married,9493,10683,8,Y,No,13,3,1,80,0,16,4,4,17,13,2,4
59,No,Travel_Rarely,998,Research & Development,28,5,Human Resources,1,944,3,Male,39,1,5,Research Scientist,2,Divorced,12851,17023,8,Y,No,16,3,4,80,2,1,5,4,8,16,10,14
42,No,Travel_Rarely,320,Sales,14,4,Marketing,1,945,2,Male,81,4,4,Research Director,1,Divorced,5932,8426,9,Y,No,22,4,1,80,3,17,2,3,21,6,4,9
35,No,Travel_Frequently,890,Sales,24,4,Marketing,1,946,1,Female,63,4,5,Human Resources,2,Married,10260,18073,4,Y,No,15,4,2,80,2,38,1,4,9,0,2,1
57,No,Travel_Rarely,593,Sales,18,1,Medical,1,947,4,Male,96,1,2,Research Scientist,4,Married,16929,10007,6,Y,No,13,3,3,80,3,26,5,4,39,16,3,10
25,Yes,Non-Travel,162,Research & Development,12,4,Life Sciences,1,948,4,Male,68,2,3,Manufacturing Director,1,Married,11504,12089,8,Y,No,16,3,4,80,2,13,6,3,22,5,3,15
56,No,Travel_Rarely,1179,Sales,4,2,Marketing,1,949,3,Male,37,1,4,Research Director,4,Married,14328,4040,7,Y,Yes,13,3,3,80,0,14,3,1,12,3,0,3
57,No,Travel_Frequently,639,Sales,10,3,Marketing,1,950,4,Male,58,3,1,Research Scientist,4,Single,10402,5509,6,Y,No,18,3,3,80,0,7,6,3,23,13,5,9
31,No,Travel_Rarely,949,Sales,17,2,Human Resources,1,951,4,Male,51,3,5,Manufacturing Director,4,Married,7909,3488,7,Y,No,24,3,1,80,2,8,3,3,12,7,10,11
49,Yes,Travel_Rarely,1089,Research & Development,4,4,Human Resources,1,952,4,Female,99,1,2,Sales Executive,2,Married,3169,17178,4,Y,No,17,3,2,80,2,20,4,2,24,17,11,1
55,No,Travel_Rarely,166,Research & Development,12,5,Medical,1,953,4,Female,90,3,2,Research Scientist,2,Single,17245,4515,4,Y,No,19,3,1,80,0,34,6,2,28,12,6,1
50,No,Travel_Rarely,687,Research & Development,13,2,Other,1,954,1,Male,72,1,3,Sales Representative,4,Married,7230,22397,4,Y,No,15,3,3,80,2,13,5,1,15,7,11,8
40,No,Travel_Rarely,272,Sales,27,5,Medical,1,955,3,Male,78,3,2,Sales Executive,4,Divorced,11047,9439,0,Y,No,22,3,1,80,1,26,4,3,39,15,6,11
32,No,Non-Travel,1398,Sales,4,2,Medical,1,956,2,Female,58,1,5,Sales Executive,1,Married,9264,21561,5,Y,No,11,3,4,80,0,7,1,3,5,4,12,1
50,No,Travel_Rarely,636,Research & Development,10,5,Human Resources,1,957,4,Female,60,3,5,Research Scientist,4,Married,3708,10124,4,Y,No,21,3,2,80,0,34,3,1,7,2,5,15
42,No,Travel_Rarely,794,Research & Development,25,2,Other,1,958,1,Male,82,2,2,Manufacturing Director,4,Single,12134,26598,7,Y,No,20,3,3,80,3,17,6,2,33,12,6,14
34,No,Travel_Rarely,1452,Research & Development,3,5,Human Resources,1,959,3,Female,63,2,5,Sales Representative,4,Divorced,16410,13074,7,Y,No,21,3,1,80,3,13,4,3,17,14,13,15
50,No,Travel_Rarely,209,Sales,15,3,Life Sciences,1,960,2,Female,67,3,5,Manufacturing Director,4,Married,1381,3938,1,Y,Yes,18,3,4,80,1,7,6,1,31,3,2,5
19,No,Travel_Rarely,1287,Research & Development,2,1,Technical Degree,1,961,3,Male,86,1,1,Healthcare Representative,2,Divorced,15553,3898,5,Y,No,12,3,2,80,2,7,0,2,9,2,4,14
31,No,Travel_Frequently,915,Research & Development,25,2,Technical Degree,1,962,1,Male,33,3,4,Manufacturing Director,4,Divorced,19907,11175,9,Y,No,16,3,1,80,1,36,4,4,33,1,13,11
57,No,Non-Travel,1106,Sales,25,3,Life Sciences,1,963,1,Male,31,4,5,Manufacturing Director,3,Divorced,18324,20981,9,Y,No,11,3,1,80,2,1,4,1,22,3,13,11
57,No,Travel_Rarely,553,Sales,17,1,Technical Degree,1,964,1,Female,41,4,5,Human Resources,4,Single,2999,20371,5,Y,Yes,16,3,3,80,3,16,2,1,18,5,6,9
56,No,Travel_Rarely,1331,Research & Development,6,2,Other,1,965,4,Female,64,1,3,Manager,2,Married,10616,20144,2,Y,No,14,3,4,80,2,12,0,3,19,3,9,14
23,No,Travel_Rarely,691,Research & Development,26,3,Human Resources,1,966,1,Female,99,3,4,Laboratory Technician,3,Divorced,7799,6438,0,Y,No,15,3,2,80,3,13,0,4,33,16,4,3
23,No,Travel_Rarely,1141,Research & Development,8,3,Technical Degree,1,967,2,Male,50,3,4,Manager,3,Divorced,9562,25069,6,Y,No,20,3,1,80,0,8,6,2,37,6,13,9
20,No,Travel_Rarely,428,Research & Development,3,3,Other,1,968,4,Female,90,2,4,Sales Representative,4,Divorced,6392,21543,9,Y,Yes,17,3,2,80,0,26,1,4,16,17,9,13
24,No,Travel_Rarely,709,Research & Development,27,4,Human Resources,1,969,3,Female,64,1,2,Sales Representative,4,Married,16584,23553,4,Y,No,23,3,4,80,2,19,6,3,4,9,1,9
25,Yes,Travel_Rarely,760,Sales,25,5,Other,1,970,2,Female,77,4,1,Research Director,2,Married,1724,13927,9,Y,No,16,3,3,80,3,37,2,3,1,16,5,16
59,No,Travel_Rarely,103,Research & Development,18,1,Life Sciences,1,971,4,Male,44,4,1,Manufacturing Director,3,Single,10846,21553,4,Y,Yes,11,3,3,80,1,11,0,2,33,3,6,10
32,No,Travel_Frequently,1135,Research & Development,22,5,Medical,1,972,1,Female,44,1,3,Sales Executive,3,Divorced,18940,3353,7,Y,No,19,3,3,80,3,21,2,2,19,18,10,1
46,No,Travel_Rarely,535,Sales,1,5,Life Sciences,1,973,3,Male,35,4,4,Manager,2,Married,14959,20698,4,Y,Yes,16,3,2,80,3,36,2,2,1,6,1,10
50,No,Travel_Rarely,226,Research & Development,16,5,Technical Degree,1,974,1,Female,97,1,4,Research Director,4,Single,9001,23919,4,Y,No,16,3,2,80,3,38,3,3,27,12,9,7
47,No,Travel_Rarely,1206,Sales,7,3,Human Resources,1,975,2,Female,51,4,5,Healthcare Representative,1,Single,18044,15953,0,Y,No,19,4,1,80,0,30,6,2,17,2,7,15
56,No,Travel_Rarely,586,Research & Development,3,5,Other,1,976,2,Male,61,4,2,Laboratory Technician,1,Married,2059,13124,1,Y,No,22,4,4,80,3,12,0,2,38,7,4,3
44,No,Non-Travel,753,Research & Development,23,4,Technical Degree,1,977,4,Female,51,1,2,Manufacturing Director,3,Married,14366,23413,4,Y,Yes,20,3,4,80,2,0,3,2,34,10,10,13
53,Yes,Travel_Frequently,1275,Research & Development,4,2,Technical Degree,1,978,2,Male,56,1,3,Research Director,3,Single,5751,4541,6,Y,No,15,3,4,80,0,37,6,1,14,15,7,16
46,No,Travel_Frequently,901,Research & Development,9,3,Medical,1,979,3,Female,44,4,1,Manager,4,Single,14378,5223,2,Y,No,21,3,2,80,0,39,4,2,38,18,14,10
55,No,Travel_Rarely,974,Sales,5,1,Technical Degree,1,980,4,Male,73,4,4,Healthcare Representative,1,Single,6053,20376,0,Y,No,16,4,3,80,0,8,6,3,39,8,2,2
50,No,Travel_Frequently,1465,Research & Development,19,2,Medical,1,981,3,Female,38,2,3,Human Resources,3,Single,11297,9791,1,Y,No,16,3,4,80,3,38,4,1,38,9,1,3
54,No,Travel_Rarely,230,Research & Development,15,2,Human Resources,1,982,1,Female,63,3,2,Laboratory Technician,4,Divorced,8270,25169,2,Y,Yes,17,3,1,80,1,9,3,3,2,5,6,12
44,Yes,Travel_Frequently,539,Research & Development,8,2,Human Resources,1,983,3,Male,44,1,2,Sales Representative,1,Married,11855,22981,8,Y,No,19,3,2,80,3,28,4,4,18,2,4,16
50,No,Travel_Rarely,852,Human Resources,6,5,Other,1,984,3,Male,91,1,2,Human Resources,2,Married,19073,6043,7,Y,No,15,3,3,80,3,39,3,1,22,7,4,9
21,No,Non-Travel,602,Research & Development,18,5,Medical,1,985,2,Male,74,3,4,Manufacturing Director,3,Divorced,10808,12753,3,Y,No,15,3,4,80,1,29,6,2,18,5,12,11
39,No,Non-Travel,1183,Sales,19,3,Life Sciences,1,986,1,Male,87,2,4,Laboratory Technician,2,Married,4531,10104,7,Y,No,14,3,3,80,3,1,1,1,17,7,7,7
19,No,Travel_Frequently,1323,Research & Development,24,5,Human Resources,1,987,2,Male,48,4,4,Sales Executive,1,Married,14699,25917,8,Y,No,20,3,1,80,2,17,2,3,29,13,12,2
27,No,Travel_Rarely,312,Sales,15,5,Other,1,988,1,Female,45,4,5,Human Resources,4,Divorced,3066,18494,2,Y,No,14,3,4,80,1,27,1,1,38,7,8,9
22,Yes,Travel_Rarely,1003,Sales,26,5,Life Sciences,1,989,1,Female,37,2,1,Sales Executive,4,Married,3730,10053,5,Y,No,22,4,4,80,2,31,0,4,18,10,14,6
27,No,Travel_Frequently,146,Research & Development,7,3,Human Resources,1,990,3,Female,62,2,2,Research Scientist,1,Married,5830,8335,7,Y,No,18,3,3,80,2,23,1,2,4,9,13,9
50,Yes,Travel_Rarely,1222,Human Resources,10,3,Human Resources,1,991,2,Male,47,3,2,Human Resources,2,Married,3572,16881,9,Y,No,23,3,2,80,0,37,1,2,12,9,7,6
55,Yes,Travel_Frequently,1404,Sales,6,4,Other,1,992,3,Female,64,3,5,Healthcare Representative,4,Divorced,15568,10000,6,Y,No,12,3,3,80,0,13,4,4,33,10,9,13
30,No,Travel_Rarely,636,Research & Development,14,4,Other,1,993,3,Female,72,4,2,Manufacturing Director,3,Single,14701,21500,8,Y,No,20,3,1,80,1,24,5,3,23,0,1,11
48,No,Travel_Rarely,562,Sales,17,4,Marketing,1,994,3,Male,79,2,2,Human Resources,2,Single,16670,15279,6,Y,No,18,3,3,80,3,24,6,1,17,14,9,7
53,No,Non-Travel,492,Research & Development,9,4,Technical Degree,1,995,1,Male,32,2,4,Human Resources,2,Divorced,1211,15397,0,Y,Yes,12,3,3,80,2,31,5,3,3,4,10,6
41,No,Travel_Rarely,1169,Research & Development,19,2,Technical Degree,1,996,2,Male,88,4,4,Research Scientist,3,Divorced,1950,3360,8,Y,No,11,4,4,80,3,26,3,3,35,13,6,4
32,No,Travel_Rarely,128,Research & Development,5,2,Life Sciences,1,997,2,Female,57,4,1,Laboratory Technician,1,Married,17981,2572,4,Y,No,20,3,2,80,2,31,0,3,7,7,10,0
46,No,Travel_Rarely,895,Sales,23,4,Technical Degree,1,998,3,Male,75,4,2,Laboratory Technician,4,Married,9771,22774,5,Y,No,23,3,2,80,0,30,5,2,0,16,4,14
25,No,Travel_Rarely,1222,Research & Development,7,4,Life Sciences,1,999,1,Female,93,4,3,Healthcare Representative,2,Single,10546,6071,1,Y,Yes,19,3,2,80,0,23,4,1,37,3,13,8
22,Yes,Travel_Frequently,1076,Human Resources,19,1,Human Resources,1,1000,2,Male,99,4,2,Laboratory Technician,4,Married,2651,8162,1,Y,No,21,3,2,80,0,34,0,2,35,3,6,11
46,No,Travel_Rarely,649,Research & Development,20,2,Marketing,1,1001,4,Female,76,3,2,Manager,4,Divorced,2374,13830,3,Y,No,18,3,3,80,1,29,2,2,37,17,2,10
21,No,Non-Travel,722,Research & Development,26,1,Marketing,1,1002,2,Male,43,4,1,Research Scientist,2,Single,8565,22752,3,Y,No,16,3,4,80,2,32,3,2,12,18,3,9
29,No,Travel_Frequently,668,Research & Development,7,1,Human Resources,1,1003,3,Female,36,2,3,Manager,1,Married,1017,14834,4,Y,No,14,3,4,80,3,32,4,1,21,2,6,9
19,No,Travel_Rarely,805,Sales,24,5,Other,1,1004,4,Male,60,1,2,Manager,2,Divorced,17924,24891,6,Y,Yes,12,3,2,80,2,26,1,4,28,8,1,0
44,No,Travel_Frequently,1344,Research & Development,2,3,Medical,1,1005,1,Male,80,3,3,Research Scientist,1,Married,2044,9885,0,Y,No,18,3,3,80,3,32,6,2,8,6,1,10
48,No,Travel_Rarely,286,Research & Development,25,2,Medical,1,1006,4,Female,58,2,4,Manager,3,Married,13772,2579,9,Y,No,13,4,2,80,3,32,2,2,26,1,0,1
53,No,Travel_Rarely,1194,Sales,23,4,Technical Degree,1,1007,4,Female,44,1,4,Manager,1,Married,19010,14374,3,Y,No,20,3,2,80,3,3,1,2,3,8,0,10
53,No,Non-Travel,1255,Research & Development,16,4,Other,1,1008,3,Male,54,3,3,Manager,1,Divorced,7731,6767,8,Y,No,14,3,4,80,2,29,5,1,39,5,11,1
43,No,Travel_Rarely,949,Sales,13,3,Life Sciences,1,1009,2,Male,90,4,2,Healthcare Representative,2,Divorced,18469,2431,7,Y,Yes,15,3,4,80,0,14,6,1,16,5,0,8
44,No,Travel_Rarely,700,Research & Development,8,2,Marketing,1,1010,1,Male,70,3,3,Sales Representative,4,Married,5024,17186,2,Y,No,23,4,2,80,1,28,0,3,36,15,5,0
22,Yes,Travel_Rarely,907,Research & Development,6,4,Technical Degree,1,1011,4,Male,98,4,3,Healthcare Representative,4,Divorced,8138,25378,5,Y,Yes,14,3,3,80,1,27,2,2,2,1,12,5
37,Yes,Travel_Rarely,1459,Research & Development,6,4,Human Resources,1,1012,3,Male,33,4,4,Sales Executive,1,Divorced,3971,4097,8,Y,No,21,3,2,80,0,31,6,2,3,15,4,1
28,No,Travel_Rarely,1279,Research & Development,9,5,Other,1,1013,2,Female,86,4,3,Human Resources,1,Divorced,5849,3565,7,Y,No,18,3,4,80,1,35,6,1,39,2,14,14
27,No,Travel_Frequently,180,Sales,4,1,Marketing,1,1014,4,Female,60,1,5,Laboratory Technician,2,Married,18305,25205,6,Y,No,19,3,4,80,3,29,4,1,15,15,9,0
57,No,Travel_Rarely,680,Research & Development,27,4,Life Sciences,1,1015,3,Male,32,3,5,Research Scientist,1,Married,16346,20520,6,Y,No,24,3,3,80,1,37,1,2,10,11,7,3
55,No,Travel_Rarely,514,Sales,11,2,Life Sciences,1,1016,3,Male,96,4,4,Manager,2,Single,6708,13714,0,Y,No,24,3,2,80,2,11,5,4,26,2,4,12
23,No,Travel_Rarely,647,Research & Development,5,3,Medical,1,1017,3,Male,79,2,2,Research Director,3,Single,6931,19997,4,Y,No,24,3,2,80,0,2,1,3,25,10,0,3
25,No,Travel_Rarely,270,Sales,25,5,Technical Degree,1,1018,1,Male,46,3,2,Research Scientist,1,Married,15871,8583,6,Y,No,11,3,1,80,0,14,0,3,30,10,11,14
40,No,Travel_Rarely,782,Research & Development,17,2,Human Resources,1,1019,2,Male,89,2,4,Manufacturing Director,3,Single,14607,22866,1,Y,No,12,3,2,80,0,9,0,2,33,15,7,1
43,No,Travel_Rarely,684,Research & Development,20,5,Marketing,1,1020,4,Male,95,1,2,Research Scientist,1,Married,2907,9950,5,Y,Yes,22,3,3,80,0,21,5,3,7,4,5,8
29,No,Travel_Rarely,616,Research & Development,7,1,Life Sciences,1,1021,2,Male,53,1,1,Human Resources,1,Married,3831,11459,1,Y,No,14,3,4,80,2,22,3,3,38,7,7,11
43,No,Travel_Rarely,1439,Research & Development,27,4,Marketing,1,1022,2,Male,61,3,5,Research Scientist,3,Divorced,5493,3699,2,Y,No,11,3,1,80,3,10,5,2,0,10,12,13
30,No,Travel_Rarely,133,Research & Development,15,2,Human Resources,1,1023,4,Male,48,1,1,Research Scientist,3,Divorced,14061,7758,0,Y,No,21,3,3,80,3,15,3,3,1,10,1,3
57,No,Travel_Rarely,388,Research & Development,25,3,Marketing,1,1024,2,Male,95,1,1,Healthcare Representative,2,Married,19047,25417,2,Y,No,16,3,3,80,3,15,5,1,26,17,9,14
35,Yes,Non-Travel,695,Sales,15,1,Technical Degree,1,1025,1,Male,89,3,1,Healthcare Representative,2,Married,17984,23595,6,Y,No,22,3,1,80,1,13,5,2,2,18,7,3
